Price,Date,Lat,Lng,Housing,Floors,House,Rooms,Floor,Area
1950,116,56.262557,43.908492,0,5,Brick,1,1,31
3600,116,56.302147,44.040741,0,10,Brick,2,4,50
5250,117,56.241667,43.858889,0,9,Brick,3,9,65.1
3500,117,56.329914,43.785835,1,10,Brick,2,7,61
4550,117,56.309774,44.022641,0,14,Brick,2,6,58
2650,117,56.324463,44.001888,0,9,Brick,1,8,33
2850,117,56.324463,44.001888,0,4,Brick,2,1,50.7
2800,117,56.324463,44.001888,0,5,Brick,2,5,44
1600,117,56.324463,44.001888,0,9,Brick,1,1,29
1900,117,56.324463,44.001888,0,5,Brick,1,3,32
3100,117,56.324463,44.001888,0,9,Brick,2,6,48
2100,117,56.324463,44.001888,0,5,Brick,1,2,34
2850,117,56.324463,44.001888,0,17,Brick,1,6,43
2400,112,56.316339,44.023755,0,9,Brick,2,6,76
3380,112,56.313622,44.069767,0,18,Brick,1,17,40.2
1350,112,56.3009,43.91198,0,2,Brick,2,1,33.6
4295,112,56.247778,43.878333,0,5,Brick,3,3,82
1140,116,56.14378,43.790588,0,5,Brick,1,5,31
2750,116,56.323548,43.877851,0,5,Panel,3,5,61
1650,116,56.329287,43.95489,0,5,Brick,2,5,31
1680,116,56.34368,43.84473,0,5,Brick,1,4,33
1440,116,56.313898,43.994802,0,3,Monolithic,1,1,32
1450,116,56.326783,44.002687,0,3,Block,1,3,36.4
2550,116,56.312729,44.033942,0,5,Brick,2,5,45
4300,117,56.288566,44.073046,0,10,Panel,3,6,65
1679,117,56.284943,44.07963,0,9,Brick,1,4,33.5
1679,117,56.284943,44.07963,0,9,Brick,1,6,33.5
2729,117,56.284943,44.07963,0,9,Brick,2,6,52.5
5600,117,56.30533,44.078487,0,9,Brick,2,7,71
2200,117,56.2847972969,44.0399008919,0,9,Panel,1,3,31.7
1600,117,56.241667,43.858889,0,17,Brick,1,16,21.9
2870,117,56.2340696723,43.8733051829,0,9,Brick,2,6,43
4000,116,56.340981,43.841362,0,1,Brick,5,1,106
4200,116,56.288124,43.876995,0,5,Brick,3,3,64
950,116,56.343952,43.866478,0,5,Brick,1,3,19
2050,116,56.378818,43.787759,0,3,Brick,1,3,32
2550,116,56.277346,44.084778,1,19,Monolithic,1,12,37.8
2300,116,56.301269,44.079064,0,10,Brick,2,5,73
2900,116,56.347265,43.936259,0,16,Monolithic,3,11,92
2700,116,56.340829,43.910064,0,10,Panel,1,9,31
2650,116,56.340829,43.910064,0,10,Panel,1,6,31
3400,116,56.34943,43.850793,0,10,Panel,3,10,64.4
2800,116,56.288156,44.052852,0,5,Brick,3,5,50
2650,116,56.340828,43.910065,0,10,Brick,1,6,31
1200,116,56.312717,43.845432,0,9,Brick,1,9,22
2400,116,56.333869,43.846014,0,9,Panel,1,3,32
2000,116,56.2996114124,43.9356580857,0,9,Panel,2,5,48
2300,117,56.313898,43.994802,0,5,Brick,1,5,31
2450,117,56.288124,43.876995,0,5,Brick,2,1,46
11200,117,56.328409,44.016578,0,8,Monolithic,2,3,82.5
4500,117,56.268027,43.890176,0,9,Panel,3,2,72
2700,117,56.262572,43.90851,0,2,Brick,3,2,77
3700,117,56.288621,43.931804,0,5,Brick,3,3,64.8
1850,117,56.264832,43.875803,0,9,Brick,2,4,37
2460,117,56.256968,43.859777,0,9,Brick,1,1,33.2
2200,117,56.277818,43.921383,0,5,Brick,2,2,44
2250,117,56.334617,43.912373,0,10,Brick,1,8,34
4500,117,56.314547,44.053615,0,9,Brick,3,7,66
4500,117,56.292777,43.946455,0,10,Brick,4,10,79.9
5736.6,117,56.287632,43.985011,0,18,Brick,3,2,104.8
5100,117,56.325444,44.031696,0,7,Brick,2,4,72.2
5900,117,56.257023,43.98201,0,10,Brick,2,10,70
2700,117,56.296499,44.070638,0,9,Brick,1,5,34
2200,117,56.331438,43.915742,0,9,Brick,1,8,37
2800,117,56.279602,43.925821,0,5,Brick,2,5,45.6
3300,117,56.325444,44.031696,0,7,Brick,1,4,45.2
2600,117,56.23406,43.965832,0,8,Brick,1,4,39.5
4280,117,56.327206,44.024734,0,23,Brick,2,18,58.4
2600,117,56.326887,44.005986,0,5,Brick,2,3,40
1900,117,56.266842,43.978094,0,2,Brick,1,2,33
6350,116,56.313848,43.983367,0,18,Monolithic,2,12,64
2300,116,56.353225,43.863873,0,14,Brick,2,14,47
1930,117,56.356941,43.835504,0,5,Brick,2,3,45
3500,117,56.237247,43.844486,0,17,Brick,1,4,44
2200,115,56.336568,43.843239,0,5,Brick,2,5,43
1850,115,56.321426,43.98791,0,3,Brick,1,2,30
1550,115,56.234505,43.999931,0,9,Brick,1,3,34
2800,115,56.288155,44.052853,0,5,Brick,3,5,50
1800,115,56.309555,43.803452,0,3,Brick,2,1,37
4200,115,56.266407,44.016434,0,17,Monolithic,2,2,67.1
1650,115,56.2996783217,43.9109633757,0,2,Block,1,1,34.2
3600,115,56.350238,43.845637,0,2,Brick,4,2,66
1700,115,56.228676,43.949869,0,9,Brick,1,8,26
3500,115,56.323383,43.998854,0,6,Brick,2,6,45
4150,115,56.233837,43.97961,0,10,Brick,3,1,65
3180,114,56.31555,44.060496,0,17,Panel,1,10,43.5
1000,114,56.266922,43.914143,0,2,Brick,1,2,34
2400,114,56.369432,43.807234,0,10,Panel,1,2,42
8500,114,56.30473,43.996114,0,10,Brick,3,8,96.3
1220.98,115,56.1898695572,43.8548512064,1,3,Block,1,2,29.8
1300,115,56.289703,44.075436,0,19,Brick,1,14,19
1729,115,56.283524,44.088764,0,9,Brick,1,2,34.5
1730,115,56.283524,44.088764,0,9,Brick,1,8,35
2100,115,56.34528,43.86114,0,5,Brick,2,1,45
3200,115,56.258564,43.980186,0,18,Brick,3,1,46.4
2700,115,56.341476,43.928658,0,12,Brick,1,10,43
5899.999,115,56.31165,44.028526,0,10,Brick,4,2,90
1750,115,56.263462,43.97571,0,2,Brick,2,2,47
3958.5,115,56.265067,44.022506,1,17,Brick,2,8,60.9
1860,115,56.226394,43.854072,0,5,Brick,1,3,30
3000,115,56.280726,43.939071,0,10,Brick,2,8,50
3000,115,56.249214,43.865986,0,5,Brick,2,2,57
1800,115,56.306103,43.843014,0,10,Brick,1,2,35
1400,115,56.313139,44.014395,0,2,Brick,2,1,36
4980,113,56.341538,43.928695,0,12,Panel,3,3,92
4750,113,56.316179,43.997713,0,9,Brick,2,6,48
2400,113,56.367279,43.786789,0,5,Brick,2,4,44
1900,113,56.310742,44.001351,0,12,Brick,1,6,57
2300,113,56.301269,44.079064,0,10,Brick,2,5,73
4990,113,56.324865,43.989772,1,9,Brick,0,1,78.6
7000,113,56.306028,43.998629,0,17,Monolithic,2,6,75.2
2850,113,56.380548,43.798179,0,9,Panel,3,4,60
1950,113,56.154335,44.210057,0,9,Panel,1,7,32.4
950,113,56.263248,43.974121,1,3,Brick,1,1,20.4
4500,113,56.3427896557,43.9391644074,0,9,Panel,2,1,57.7
2680,113,56.237697,43.871266,0,5,Brick,2,3,45
3300,113,56.2861027223,44.0428127913,0,17,Panel,1,3,45
2800,113,56.286778901,44.0452329734,0,9,Panel,2,5,44
1890,113,56.24467,43.835819,0,3,Brick,2,2,49
3150,113,56.263997,43.884471,0,4,Brick,3,4,73.2
2650,113,56.323642,43.871796,0,9,Brick,2,5,45
3500,114,56.324463,44.001888,0,6,Brick,2,3,46.9
1750,114,56.25721,43.865887,0,5,Brick,1,4,30
7500,114,56.324463,44.001888,0,5,Brick,3,5,103
2250,114,56.29252,44.01152,0,5,Brick,1,3,31
1700,114,56.262558,43.908493,0,10,Brick,1,7,32
1750,114,56.324463,44.001888,0,1,Brick,1,1,33
8300,114,56.324463,44.001888,0,10,Brick,3,3,100
2600,114,56.324463,44.001888,0,10,Brick,2,8,53
1800,114,56.324463,44.001888,0,5,Brick,1,3,32
14000,114,56.324463,44.001888,0,10,Brick,4,2,153
1680,114,56.324463,44.001888,0,9,Brick,1,9,30
2700,114,56.324463,44.001888,0,5,Brick,1,3,40
10500,114,56.324463,44.001888,0,10,Brick,4,10,126
1550,114,56.324463,44.001888,0,2,Brick,1,1,32
2600,114,56.324463,44.001888,0,25,Brick,1,19,31.1
3200,114,56.324463,44.001888,0,9,Brick,3,8,58
2070,114,56.324463,44.001888,0,9,Brick,1,3,32.9
5900,114,56.324463,44.001888,0,5,Brick,3,2,91.6
10500,114,56.324463,44.001888,0,17,Brick,4,10,155
1350,114,56.241667,43.858889,0,5,Brick,1,1,20
3000,114,56.326783,44.002687,0,9,Brick,1,2,36
4500,114,56.347265,43.936259,0,16,Monolithic,2,10,65
2650,115,56.314033,43.893796,0,5,Brick,2,4,41
4200,115,56.366271,43.802527,0,10,Panel,4,3,86.5
4070.4,114,56.262074,44.01388,0,17,Brick,2,3,63.9
3800,114,56.297972,44.076253,0,16,Brick,5,12,160
2900,114,56.347265,43.936259,0,16,Monolithic,3,11,92
3700,115,56.297163,44.072911,0,9,Panel,3,7,66
2600,115,56.310284,44.029575,0,4,Brick,2,3,42
2650,115,56.230692,43.880788,0,9,Panel,2,9,40.8
4400,115,56.329914,43.785835,0,10,Brick,3,5,80
4400,115,56.34129,43.917645,0,10,Brick,3,5,80
1900,114,56.286697,43.984571,0,18,Brick,1,6,55
4590,114,56.336266,43.94079,0,9,Brick,3,3,61
7500,115,56.31395,44.018627,0,17,Brick,2,12,63.1
5100,115,56.31905,44.043069,0,5,Brick,2,2,60
4000,115,56.279427,43.919426,0,5,Brick,2,2,43
4500,116,56.285854,43.95257,0,10,Brick,3,8,76.4
5100,116,56.325489,43.928201,0,10,Brick,3,5,76.3
1250,116,56.263332,43.941263,0,2,Brick,1,1,33
2350,116,56.339422,43.868338,0,5,Panel,2,1,45
3300,116,56.232838,43.962177,0,9,Brick,2,5,43.6
2350,116,56.311153,44.032173,0,5,Brick,1,3,32.9
1850,116,56.291058,43.840096,0,9,Brick,1,6,30
3950,116,56.288124,43.876995,0,9,Brick,3,6,54.1
4250,116,56.235165,43.94882,0,9,Brick,3,8,65.3
5000,116,56.338714,43.915814,1,10,Brick,2,5,71
2800,115,56.279602,43.925821,0,5,Panel,2,5,45.6
1900,115,56.311816,43.860001,0,2,Brick,2,1,49.3
2000,115,56.2733085693,43.9783840516,0,5,Brick,1,4,33
1849.5,115,56.265642,43.89879,1,10,Monolithic,1,7,41.1
11000,115,56.305634,44.041847,0,3,Brick,4,1,107
2300,115,56.313109,44.017476,0,4,Brick,2,1,57
4200,115,56.299391,44.058098,0,9,Panel,3,7,72
3650,115,56.266262,44.076656,0,17,Brick,1,12,56
2750,115,56.265257,43.977546,0,5,Brick,2,3,44.4
2550,115,56.362637,43.80796,0,9,Brick,2,2,48
2300,115,56.301269,44.079064,0,10,Brick,2,5,73
2260,115,56.32732,43.91035,0,5,Brick,1,2,31
2400,115,56.316339,44.023755,0,9,Brick,2,6,76
3750,115,56.31645,43.99808,0,9,Brick,2,3,47
4400,115,56.2828,44.034652,0,19,Brick,2,12,60.4
2000,116,56.2996114124,43.9356580857,0,9,Panel,2,5,48
4800,116,56.341348,43.944048,0,5,Panel,4,3,85.7
3000,116,56.294736,44.06037,0,9,Panel,1,2,33
3000,116,56.30513,43.98915,0,5,Brick,2,5,40
2800,114,56.315366,43.902779,0,5,Brick,2,5,58
2650,114,56.329542,43.879962,0,3,Brick,2,1,56.8
2850.225,114,56.264057,44.017799,0,17,Monolithic,1,3,42.7
2350,114,56.332237,43.855501,0,5,Brick,2,3,44
2750,113,56.318775,44.048989,0,9,Panel,1,7,34.1
3600,113,56.273545,43.949321,0,10,Panel,3,10,64
2350,113,56.30242,44.045155,0,5,Brick,1,3,32
3020,110,56.233562,43.822388,0,9,Brick,2,5,45.6
1669,110,56.289703,44.075436,0,9,Brick,1,9,33.1
6000,110,56.286503,43.988236,0,18,Brick,2,10,71
3100,110,56.296579,44.029172,0,9,Brick,2,6,45
2800,110,56.3563924287,43.8193882554,0,5,Panel,2,3,44
1650,110,56.269976,43.872416,0,9,Brick,1,4,20
3500,110,56.233059,43.957828,0,5,Panel,2,5,45
5147.6,110,56.348926,43.872712,0,17,Brick,2,15,75.7
2600,110,56.255447,43.970144,0,9,Brick,1,6,35
3837.6,110,56.311721,44.025094,1,17,Brick,1,5,49.2
3200,110,56.305189,43.841226,0,14,Brick,2,1,57
8200,110,56.28972,44.075471,0,7,Brick,4,6,92.2
1800,110,56.327331,43.954333,0,3,Brick,1,3,31.2
12214.6,110,56.311721,44.025094,1,17,Brick,4,16,155.6
1800,110,56.3208,43.92556,0,5,Brick,2,1,41
2790,110,56.278088,43.986421,0,5,Brick,2,2,44
6000,114,56.255558,43.845601,0,9,Panel,4,2,85
2600,113,56.289757,43.934822,0,9,Brick,2,3,42
2300,113,56.273804,43.909588,0,5,Brick,2,4,45
2300,114,56.324463,44.001888,0,9,Brick,2,1,45
55,114,56.324463,44.001888,0,10,Brick,2,4,58.1
2100,114,56.324463,44.001888,0,3,Brick,2,3,43.4
2650,114,56.324463,44.001888,0,9,Brick,2,7,37
2200,114,56.324463,44.001888,0,5,Brick,2,1,44.5
4600,114,56.324463,44.001888,0,10,Brick,3,1,85
3100,114,56.324463,44.001888,0,7,Brick,2,4,74.5
3050,114,56.324463,44.001888,0,9,Brick,3,2,63
4400,114,56.324463,44.001888,0,10,Brick,3,10,79
2450,114,56.324463,44.001888,0,9,Brick,2,2,44
2000,114,56.26494,43.977062,0,3,Brick,1,2,32
1900,114,56.2922,43.988514,0,5,Brick,1,2,23
1250,114,56.324463,44.001888,0,1,Brick,2,1,34
2100,114,56.324463,44.001888,0,5,Brick,2,5,44.5
2850,114,56.324463,44.001888,0,4,Brick,2,1,50.7
2900,114,56.324463,44.001888,0,9,Brick,3,9,62
2570,114,56.324463,44.001888,0,9,Brick,2,7,43.8
2650,114,56.324463,44.001888,0,5,Brick,3,2,59
2150,114,56.324463,44.001888,0,9,Brick,2,8,45.5
1950,114,56.324463,44.001888,0,5,Brick,2,3,45.5
1100,114,56.324463,44.001888,0,5,Brick,1,4,20
2300,114,56.324463,44.001888,0,9,Brick,1,6,32.8
3000,114,56.324463,44.001888,0,25,Brick,1,23,37
1800,114,56.324463,44.001888,0,9,Brick,1,8,30
2080,114,56.324463,44.001888,0,5,Brick,1,4,31
1400,114,56.324463,44.001888,0,3,Brick,1,1,32
2200,114,56.324463,44.001888,0,5,Brick,2,5,40
2490,114,56.324463,44.001888,0,10,Brick,1,10,35
2580,114,56.324463,44.001888,0,5,Brick,1,4,32
3400,114,56.258548,43.984948,0,9,Panel,2,5,44.1
3100,114,56.324463,44.001888,0,10,Brick,2,4,52
59,114,56.324463,44.001888,0,10,Brick,1,5,40.8
50,114,56.324463,44.001888,0,21,Brick,1,6,42.3
1750,114,56.298028,43.937533,0,3,Brick,1,1,32.4
3900,114,56.36296,43.854243,0,9,Panel,3,2,70
2600,114,56.229261,43.868634,0,5,Brick,3,1,57
4100,114,56.229171,43.81982,0,10,Panel,4,1,90.3
7000,114,56.316234,44.004432,0,9,Brick,4,7,83
4950,114,56.304665,44.041281,0,10,Panel,4,10,88.4
2630,114,56.283605,43.92503,0,5,Brick,2,4,43
4150,114,56.336089,43.941209,0,16,Brick,2,13,60
2700,113,56.2334742634,43.8211580104,0,9,Brick,2,5,53
1800,113,56.270302,43.878345,0,9,Brick,1,1,35
1850,113,56.364641562,43.813082,0,9,Panel,1,1,33
6800,113,56.285773,43.985954,0,18,Block,2,12,76.8
5200,113,56.319534,44.054163,0,9,Brick,3,8,68
15500,113,56.266262,44.076656,1,22,Brick,3,20,147
2150,113,56.356937,43.813019,0,5,Brick,2,5,44
3100,114,56.328379,43.880052,0,5,Brick,2,1,76
5250,114,56.334552,43.958996,0,6,Panel,4,5,94
2550,114,56.292316,44.008709,0,3,Brick,2,3,43
2200,114,56.340774,43.91602,0,10,Monolithic,1,6,30.6
2290,114,56.278088,43.98642,0,5,Brick,1,5,30
2950,114,56.255363,43.9701,0,25,Brick,1,6,32
1850,114,56.2338170474,43.8625103902,0,5,Brick,1,4,31
4700,114,56.23406,43.96583,0,10,Brick,3,3,66
2200,114,56.228701,43.850605,1,10,Monolithic,1,8,30
1550,109,56.321361,43.945156,0,2,Brick,3,2,60
1400,109,56.334622,43.9124,0,9,Brick,1,4,31
1998.99,109,56.368255,43.809911,1,14,Monolithic,1,6,35
1450,109,56.2311,43.82768,0,9,Brick,1,9,21
3090,109,56.317055,44.03346,0,9,Brick,1,7,35.5
6760.6,112,56.311721,44.025094,1,17,Brick,3,4,87.8
6760.6,112,56.311721,44.025094,1,17,Brick,4,5,87.8
4882.4,112,56.348926,43.872712,1,17,Brick,2,10,71.8
1850,111,56.333849,43.852249,0,5,Brick,1,1,32
1800,111,56.352931,43.834732,0,3,Brick,2,3,42
1380,111,56.250397,43.869056,0,4,Brick,0,1,19
2100,112,56.313808,43.941146,0,9,Brick,1,6,29.9
2850,111,56.278088,43.986421,0,5,Brick,2,2,44
2550,111,56.261253,43.89638,0,9,Brick,2,9,45
2100,111,56.28972,44.075471,0,5,Brick,1,2,34
2080,111,56.244125,43.867322,0,5,Brick,2,2,42
2550,113,56.291848,43.859525,0,2,Block,2,2,49
3450,113,56.293747,44.065715,0,9,Panel,2,8,46
3400,113,56.301678,44.041515,0,5,Panel,3,5,57
3650,113,56.336903,43.928158,0,9,Brick,3,3,64
4300,111,56.23406,43.965832,0,10,Brick,3,4,80
1700,111,56.295567,44.034653,0,3,Brick,2,3,37
3200,111,56.232773,43.954594,0,5,Brick,3,5,67
1850,111,56.258593,43.930016,0,2,Brick,2,1,46
3900,111,56.270181,43.889816,0,9,Panel,4,8,71
2520,111,56.282017,43.987003,0,5,Brick,1,5,31.1
2800,111,56.293503,43.999554,0,3,Brick,3,3,40
1850,113,56.272495,43.883816,0,9,Brick,1,9,35
2050,113,56.282315,43.944335,0,3,Brick,2,2,45
3380,113,56.223581,43.948306,0,9,Panel,3,7,63
2500,117,56.288256,43.852931,0,3,Brick,2,2,54.2
2100,118,56.231558,43.866532,0,5,Brick,2,4,44
3500,117,56.341273,43.877491,0,5,Brick,3,2,75
2550,117,56.261253,43.896383,0,9,Brick,2,7,48.7
2850,117,56.225906,43.854843,0,5,Brick,3,3,62
3000,118,56.231843,43.958636,0,5,Panel,3,4,50
2300,118,56.230102,43.862516,0,9,Panel,2,1,43.5
4400,110,56.313289,44.019856,0,4,Brick,2,4,50
1800,110,56.334622,43.9124,0,10,Brick,1,5,34
3250,110,56.324463,44.001888,0,25,Brick,1,7,37
1470,110,56.247516,43.831596,0,2,Brick,1,1,31
3533.4,111,56.313139,44.014395,1,17,Brick,1,6,45.3
3000,111,56.225573,43.946509,0,9,Brick,2,3,52
11286,111,56.313139,44.014395,1,17,Brick,4,4,146
4000,111,56.331962,43.92918,0,10,Panel,3,3,64
1750,110,56.233562,43.822388,1,10,Brick,1,9,42.7
5150,110,56.2960578632,44.0655489312,0,15,Brick,2,5,60
3500,110,56.324571,43.93678,0,9,Brick,3,9,65
3550,110,56.251537,43.86355,0,4,Brick,3,2,69.9
5543.21,110,56.317098,43.998153,0,4,Brick,2,2,70
2600,111,56.288124,43.876995,0,9,Brick,1,8,33
3180,111,56.324755,43.941478,0,9,Brick,3,1,60
2350,117,56.255363,43.9701,0,3,Brick,2,1,56
3000,117,56.285923,44.045521,1,17,Panel,1,15,44
1360,117,56.299786,43.908178,0,2,Block,1,1,34
1750,117,56.231313,43.865894,0,5,Brick,1,4,30
4000,117,56.233859,43.968509,0,12,Brick,2,6,63
2550,117,56.323642,43.871796,0,9,Panel,2,8,45
2500,117,56.33325,43.932271,0,9,Panel,2,6,46
2800,117,56.348941,43.875264,0,18,Block,1,2,43.9
4500,121,56.327087,43.991894,0,5,Brick,4,1,58
2850,121,56.331718,43.928165,0,10,Panel,2,1,53
2100,121,56.334278,43.836717,0,5,Panel,2,2,39
7000,121,56.302163,44.029882,0,17,Brick,2,12,75
3150,121,56.312415,43.979531,0,9,Panel,3,4,59
2850,121,56.242214,43.835828,0,2,Block,3,2,68
3771,121,56.341278,43.819084,0,10,Brick,3,6,74.9
5000,121,56.308726224,43.9838817641,0,5,Brick,3,4,70
1990,121,56.230727,43.85745,0,10,Brick,1,9,36
5150,120,56.310802,43.99413,0,5,Brick,3,1,56.2
2150,121,56.269211,43.927051,0,9,Panel,1,6,32
1550,120,56.309304,43.803704,0,3,Brick,2,3,40
4500,120,56.288566,44.073046,0,10,Panel,3,6,65
1800,120,56.28907,43.915901,0,5,Brick,1,3,31
1250,120,56.288351,43.907711,0,2,Brick,1,1,19
2400,120,56.316339,44.023755,0,9,Brick,2,6,76
1800,120,56.330535,43.965715,0,3,Brick,2,3,38
3000,118,56.233562,43.822388,0,9,Brick,3,5,60
1900,118,56.205045,43.809489,0,3,Block,1,2,33.4
2900,118,56.347265,43.936259,0,16,Monolithic,3,11,92
2800,118,56.319674,43.889708,0,5,Brick,3,1,57
2700,118,56.318186,43.874725,0,5,Brick,3,1,44
3000,122,56.326887,44.005986,0,5,Brick,1,5,30.5
1950,122,56.256383,43.879396,0,5,Panel,2,1,38
3550,122,56.327625,43.929351,0,9,Brick,3,8,65.5
2100,122,56.285428,43.847389,0,14,Brick,1,3,34
2400,122,56.345988,43.87158,0,5,Brick,2,4,44
3990,122,56.357071,43.81275,0,10,Brick,4,1,75
2000,122,56.354133,43.835747,0,5,Brick,2,1,44
2800,122,56.287212,43.91621,0,5,Brick,3,4,49.8
1950,122,56.256918,43.852662,0,9,Panel,1,5,33
1570,122,56.342126,43.909777,0,10,Monolithic,0,4,17.1
3300,122,56.313889,43.995,0,5,Brick,2,5,43.6
3100,122,56.229491,43.825829,0,9,Brick,3,2,61.5
1900,122,56.2566,43.91868,0,9,Brick,1,1,35
16000,122,56.32226,43.98492,0,7,Brick,4,3,149.4
942.389,121,56.198315,43.870538,1,3,Block,0,1,22.1
4000,121,56.288853,44.08573,0,9,Brick,3,5,70
2350,121,56.231988,43.942691,0,9,Panel,1,6,34
2300,121,56.314503,43.875847,0,5,Brick,2,5,42.5
1950,121,56.36289,43.80888,0,9,Brick,1,1,32
8000,121,56.318086,44.043797,0,4,Brick,4,3,140
1900,121,56.310742,44.001351,0,12,Brick,1,6,57
1450,120,56.190171,43.861223,0,3,Brick,0,2,23.2
4550,120,56.296829,44.028247,0,10,Panel,3,7,67.6
4100,120,56.3311,43.916092,0,9,Brick,3,7,66.5
3200,120,56.337288,43.873466,0,9,Brick,3,9,56
1300,120,56.277346,44.084778,1,19,Monolithic,0,19,19.2
2300,121,56.341288,43.917646,0,10,Block,1,6,30
3850,121,56.284479,44.070593,0,17,Monolithic,2,5,66
1750,121,56.241667,43.858889,0,5,Brick,1,5,31
2650,121,56.262047,43.85514,0,9,Brick,3,2,55
16000,122,56.32226,43.98492,0,7,Brick,3,3,149.4
1250,122,56.220608,43.737514,0,1,Brick,1,1,35
2650,122,56.236046,43.831309,0,9,Brick,3,3,52
1800,122,56.299086,43.93228,0,2,Brick,2,1,43
2050,129,56.32221,43.881058,0,9,Brick,1,8,35
2500,129,56.232604,43.871257,0,5,Panel,2,4,45
3430,128,56.288124,43.876995,0,9,Brick,2,3,44
1550,128,56.234505,43.999931,0,9,Brick,1,3,34
2850,128,56.377647,43.79676,0,10,Brick,3,9,64
4600,128,56.335502677,43.8848150847,0,5,Brick,3,3,92.2
2550,128,56.270527,43.89314,0,10,Brick,1,1,40
1600,129,56.340585,43.829809,0,9,Brick,1,2,30
3200,128,56.2867,44.067574,0,9,Brick,1,9,35
2900,129,56.348387,43.933025,0,16,Monolithic,3,11,92
3800,129,56.297972,44.076253,0,16,Brick,5,12,160
1900,129,56.310742,44.001351,0,12,Brick,1,6,57
2850,129,56.319529,43.944847,0,5,Brick,1,3,31
5000,128,56.326797,44.021805,0,4,Brick,3,4,70.4
2250,128,56.234515,43.842035,0,15,Panel,1,2,36
2150,129,56.32223,43.92592,0,6,Brick,1,1,32
2450,129,56.312798,43.896393,0,5,Brick,2,1,42
1900,129,56.25976,43.86453,0,5,Brick,1,2,30.5
14310,129,56.32335,43.992924,0,7,Brick,3,4,143.1
3500,129,56.285358,43.934085,0,9,Brick,1,9,35
1500,129,56.326374,43.874878,0,9,Brick,1,3,22
2600,129,56.203793,43.805914,0,2,Brick,3,2,70
6700,128,56.353769,43.867251,0,9,Brick,2,5,82
2150,128,56.2686506561,43.9754694031,0,3,Brick,1,2,32.2
3100,128,56.299241,44.004657,0,5,Brick,4,4,61.2
3700,128,56.287377,43.941766,0,9,Panel,3,3,63.3
3400,128,56.312075,44.039224,0,4,Brick,2,4,45.9
2900,129,56.305764,43.840687,0,14,Monolithic,2,1,58
2290,129,56.325424,43.916712,0,5,Panel,2,5,47
4500,129,56.274409,43.921994,0,5,Monolithic,3,2,70
3000,129,56.290799,43.943104,0,9,Panel,1,4,35
2450,129,56.236781,43.838316,0,10,Panel,1,2,40
4900,129,56.303117,43.983205,0,4,Brick,3,4,64
3870,129,56.284824,44.073028,0,17,Monolithic,2,17,64
2200,129,56.353345,43.862418,0,14,Brick,2,14,47
4350,129,56.31363,43.984165,0,18,Brick,1,14,51.2
1470,128,56.34129,43.917645,0,10,Brick,1,5,17.2
3200,128,56.23425,43.947308,0,9,Panel,2,9,44
2300,128,56.268027,43.890176,0,9,Panel,2,3,46
1320,128,56.292867,44.024061,0,5,Brick,1,5,22
2800,128,56.358646,43.85896,0,9,Brick,2,5,47
3300,128,56.361908,43.853713,0,9,Panel,3,5,61
3500,129,56.335999,43.870934,0,9,Panel,3,6,60
2600,129,56.270761,43.872946,0,9,Panel,2,8,43
1500,129,56.326408,43.922506,0,9,Brick,1,1,29
3450,129,56.347983,43.860657,0,9,Panel,3,3,59
2700,129,56.362357,43.858744,0,12,Brick,1,1,43
3330,129,56.289151,44.073926,0,14,Monolithic,2,7,51.5
3600,129,56.2464606944,43.8470114879,0,16,Brick,2,4,51
5000,129,56.292438,44.04191,0,5,Brick,4,5,91
3600,129,56.219773,43.840508,0,9,Panel,3,5,66
3000,129,56.303347,43.882998,0,5,Brick,3,4,46
1700,129,56.354388,43.834741,0,3,Brick,1,3,31
2590,123,56.227655,43.828372,1,10,Panel,2,5,45
3600,124,56.309629,43.983169,0,6,Brick,2,1,48
2150,124,56.224242,43.827743,0,9,Brick,1,9,32
5000,124,56.283784,44.064341,0,17,Monolithic,2,15,63
2400,124,56.225713,43.948395,0,10,Brick,1,5,32
1800,124,56.3160174184,43.8792833203,0,9,Brick,1,1,33
4860,124,56.3332,43.957846,0,10,Brick,2,7,60
3850,124,56.351944,43.865175,0,5,Panel,3,2,63
3400,125,56.29033,43.860989,0,5,Brick,4,3,62
3500,125,56.255362,43.970099,0,5,Brick,3,5,71
2100,125,56.299671,44.042063,0,5,Panel,1,2,32
2000,125,56.2996114124,43.9356580857,0,9,Panel,2,5,48
3900,125,56.3473439525,43.8734530992,1,17,Monolithic,2,9,62.4
4188,125,56.255363,43.9701,0,17,Brick,2,17,65
2967,125,56.28476,43.988117,0,18,Brick,1,1,40.1
4123,125,56.25714,43.982872,0,17,Brick,2,2,66.5
5252,125,56.265232,43.896538,0,14,Brick,3,8,93.8
1350,125,56.298772,43.945099,0,3,Brick,1,3,42
3800,125,56.297972,44.076253,0,16,Brick,5,12,160
2700,125,56.27167,43.922371,0,5,Brick,2,3,45
7350,123,56.309973,44.000749,0,16,Brick,2,4,75.5
3096,123,56.345988,43.87158,0,17,Brick,1,10,43
1550,123,56.234505,43.999931,0,9,Brick,1,3,34
3744,123,56.313139,44.014395,0,17,Brick,1,8,48
4896,123,56.348926,43.872712,1,17,Brick,2,8,72
2850,123,56.316504,44.046366,0,9,Brick,1,5,34
4800,123,56.385716,43.772712,0,3,Brick,3,1,80
1490,123,56.337456,43.833133,0,9,Brick,1,1,21
